title,price,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU  ","26,490",https://amezon.in//sspa/click?ie=UTF8&spc=MTo2Mjc3Njk2MTA4MzMzODA4OjE3MjMxODAwOTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4NjE4MTMxMDkzMjo6Mzo6&url=%2FHP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU%2Fdp%2FB0CJC7S45V%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%253Aamzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26crid%3D18GH7ZDODC7UD%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.mfAgLRTmdxGKFQR3kqvLft7jXiV_IopgyaDBVvg8PVGb9gEcQAF7_m1dxeWpyVvK.38QbMaG38Qs48m03AR1m4QXIlndJeuLMJAeb0LFPfvI%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CJC7S45V%26pd_rd_r%3D80092ea6-2a5b-4c67-9feb-d64eadacd10b%26pd_rd_w%3DyhlP9%26pd_rd_wg%3DnBnUp%26pf_rd_p%3D1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26pf_rd_r%3DTB1ZB1NZK8NFNRXK8N62%26qid%3D1723180097%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dl%252Caps%252C256%26sr%3D1-115-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU  ","26,490",https://amezon.in//HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_31?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg&dib_tag=se&keywords=laptop&qid=1723180014&sprefix=l%2Caps%2C256&sr=8-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 245 G9 AMD Processor Ryzen 3 3250U Dual Core - (8 GB/512 GB SSD/DOS) 841W7PA Thin and Light Laptop (14 inch, Silver, 1.47 kg)  ","26,480",https://amezon.in//HP-245-G9-Processor-Ryzen/dp/B0CRDSC9CC/ref=sr_1_200?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.0HcW2GQPBbeBfCd9HPXCFgzKUf3JTkXC7bc78Iu2I9hJRUU70llFpiHiUOtcJRQzA6EXUmpqAoGDhVJPn6LAWW8YobC_jWOIljC8WtAVm0Zw7vIf1mf4fxid8ecS9mnMVVCS0z2CskHy71zaBYOc-pjgDr2mJq1dC9D0G7LS1FzmaJfN38gFS6jTXs6fqdI4C_GfAlDp_yHJD_sKrFHAN1KHiLokZ4MMXAiZAOtGKWs.bnRee52vG65JAbNHRzqHBjS3uQDbE7IxNZ1oYQJjepE&dib_tag=se&keywords=laptop&qid=1723180166&sprefix=l%2Caps%2C256&sr=8-200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN  ","25,999",https://amezon.in//Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=sr_1_135?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.quKT10koVWFyrU4mdMVswsFD6WUpc7PqGsfw-biz8E_IdtQo3omBcHI1wtqNGqqnBz6sDyKeO_qzEA--D23ilCORNAg6h7-q9keiank4YKeyd3SRWNnKiXrW4yzTWOl6WkQegQtjC4nOmmfirpQi3GNKNcLtM7W3qm76T4wNCwKVR8AH-Fx8ZENWPHparrNS9li3HywPYrVl5Hi4t15UwQRUGNqNV_x2Cb3M9Hc92Gk.mjkzHwIO65WhzDCz9e5rWVz8Drnsy8QA3Srq03-TEIg&dib_tag=se&keywords=laptop&qid=1723180111&sprefix=l%2Caps%2C256&sr=8-135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer One 14 AMD Ryzen 3 3250U Processor (8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Laptop Z2-493 with 35.56 cm (14.0"") HD Display  ","25,999",https://amezon.in//Acer-Processor-Graphics-Windows-Z2-493/dp/B0C3R5VWP3/ref=sr_1_147?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.quKT10koVWFyrU4mdMVswsFD6WUpc7PqGsfw-biz8E_IdtQo3omBcHI1wtqNGqqnBz6sDyKeO_qzEA--D23ilCORNAg6h7-q9keiank4YKeyd3SRWNnKiXrW4yzTWOl6WkQegQtjC4nOmmfirpQi3GNKNcLtM7W3qm76T4wNCwKVR8AH-Fx8ZENWPHparrNS9li3HywPYrVl5Hi4t15UwQRUGNqNV_x2Cb3M9Hc92Gk.mjkzHwIO65WhzDCz9e5rWVz8Drnsy8QA3Srq03-TEIg&dib_tag=se&keywords=laptop&qid=1723180111&sprefix=l%2Caps%2C256&sr=8-147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer One 14 AMD Ryzen 3 3250U Processor (8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Laptop Z2-493 with 35.56 cm (14.0"") HD Display  ","25,999",https://amezon.in//Acer-Processor-Graphics-Windows-Z2-493/dp/B0C3R5VWP3/ref=sr_1_147?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.tQtT6y-cQyiC3do_b8nlpkTjRrkZqjHUlUvaRdArMnA0o8BcwDX1QHyPYBLS9vthvdHX9RzFJN14WXnFJKLY4GOWZNTqnHsJTYn0fD-PnzLdK7TYDyzsVRxcu-UlwRhC56uU9r7EiMMNgcyMX1HDJZrouF5AJl7dm57ThWggiEXzgPOIGZLqhIUA4vIJuHIwQGUCC7M2q-90q43gHlNig2q72IdDLgv0tojb524onZE.MoXJsW53YIhrlg3Bd3RoysQfzD3jPlv9LVby-6ZrXts&dib_tag=se&keywords=laptop&qid=1723180125&sprefix=l%2Caps%2C256&sr=8-147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVITA Laptop Liber E Intel Core I3-1215U 15.6 Inch 8Gb Ram, 512Gb Ssd - Windows 11 Home  ","25,990",https://amezon.in//AVITA-Laptop-Liber-Intel-I3-1215U/dp/B0CP9NVRDT/ref=sr_1_231?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.JRmqnlQQKcNV6XW_4ysxkstBMZM2egXJHB0IKSCCvVWayQf088QRO-r4AwKuDWIKVHGXnfDNStVlrR0N88VGJmFeIM2CVEsB078tSDzUEqd4JIrcK8SftXhRcHk9ez8Sf0Um1lCdyzMcNbHhyc3NdFaj3B1h8UOF6tpRGWSaHCIL8ETMEwE01k5RkyxdSp1Y7nF4Y_fvmM7hpr_Rceb1PqKmhbXMJ2YMVUyH5H6Z6ZA.AKaHDzIjuM2VHc6uCS11YFdVdit7k0LxHQRxDMPXiA4&dib_tag=se&keywords=laptop&qid=1723180196&sprefix=l%2Caps%2C256&sr=8-231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","25,990",https://amezon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_42?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.Wl2YvvwJ9n-DD7hVe_aJWEZMxFG-GMfUt1MOKfSvOwIOoQbuBc5aAY9fjCG_K8vWsBHP5z2EXjwV1lYkMfPj9GUHFaXUSYUnEQI1P9a6dkWutP40Lk-BwG8NXFNkke0Kt8qVP60YoSNti6Z79V0_l3jWVZX4yj_dSUr_fCY-FxyAdc7I4yrfCSVpv-XdLWLTGdaVtJdFaBjlU04kDPE_uNXJfvqKGXdbed_jq29DuRg.rA0Wf4Nm-3ajtpQnJe0QqdT1HGHFa8F-HblL01a-pYo&dib_tag=se&keywords=laptop&qid=1723180027&sprefix=l%2Caps%2C256&sr=8-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo V15 Portable Laptop, 15.6"" FHD Anti-Glare Display, Business and Everyday Use, Intel Dual Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black  ","24,990",https://amezon.in//Lenovo-V15-Portable-Anti-Glare-Processor/dp/B0D79DNSLW/ref=sr_1_84?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.ADRqTy06hdTuOos1h0zf1zO3MB1k_hP6fO1sHtrGf3jxFvn-eIsxRfxtob1sVyhqJKgQYhsj-i_Z66Xp2o-21yg4lwspfzJUCBWXDdhIbb2TH89VMPtvN3HeyW2bHcLkbc04O1PmLFige5SIOlOMsEM_up9snQisp_QETaPvsZ6s8NEHL2ohIQkQFsRRihX3UP9Bo5GZR3yuI6S3ly6_RGz1tGfoC1uwXUebmOZ4x-8.LkcuRa1Gpn1PYJaixmksjrcZ3tO91vHtfzres_xca4E&dib_tag=se&keywords=laptop&qid=1723180055&sprefix=l%2Caps%2C256&sr=8-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","24,990",https://amezon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJJCT1PT/ref=sr_1_98?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.nxDyuMXFr3ZzforqIpjzbN99do7MuVswDiFOG3chtjuTWPwHalr_kMljZstaTJzKGnqNS-RlO3TUXPn1I5CPTUdZx-2Au4qFSVdh1-p_6gF3orBrhNi9NXedwbzcnLWoTBntjovRHwJcxZyV1hOzMuv3rXoZ7cwfOUFKh3xS0nf3CvebBLNGSckBVfwTeO43236n1B68GaJH_G-eiBc-SD7eiCmFjAt6YO3fENzDqv0.zL0ox4OSQoLLr6vTluOSw3_nqcwU8bhoH5aKTHfovOY&dib_tag=se&keywords=laptop&qid=1723180069&sprefix=l%2Caps%2C256&sr=8-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)  ","24,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTo4ODUzODU3MTQ3MDkzOTc4OjE3MjMxODAxMjU6c3BfYXRmX25leHQ6MzAwMTU2MDU2NTg3NTMyOjowOjo&url=%2FChuwi-CoreBook-i5-1035G1-Keyboard-Bluetooth%2Fdp%2FB0CNT6LD6W%2Fref%3Dsr_1_145_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.tQtT6y-cQyiC3do_b8nlpkTjRrkZqjHUlUvaRdArMnA0o8BcwDX1QHyPYBLS9vthvdHX9RzFJN14WXnFJKLY4GOWZNTqnHsJTYn0fD-PnzLdK7TYDyzsVRxcu-UlwRhC56uU9r7EiMMNgcyMX1HDJZrouF5AJl7dm57ThWggiEXzgPOIGZLqhIUA4vIJuHIwQGUCC7M2q-90q43gHlNig2q72IdDLgv0tojb524onZE.MoXJsW53YIhrlg3Bd3RoysQfzD3jPlv9LVby-6ZrXts%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180125%26sprefix%3Dl%252Caps%252C256%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","24,990",https://amezon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJJDFW6J/ref=sr_1_174?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.k9WNDJWvv5nchyW0OgrtizYc9BhbRSbiMgXrMpTOH85agIDuOdwXxQYNIXu1JPBA-TfiImF5Efws_fgf_h8D9G3j_LFcYKdi_heJjFUGgWpArvLzObTS_p9PJ-AsW6sg_q8Ub3wi5ZBEo0w3-Its-bSrEQk91tKj-WmEbTHVx-xSANIqdGHiRG82bzKyd7JYAdb_BhDqOuXFZZd0T8auMLbCQCfTvveK8YkdKMN0Hr8.EVq2q3N6KbMDAOhOuSiUvNV-fnVz43IL2O9PaRSXnT4&dib_tag=se&keywords=laptop&qid=1723180138&sprefix=l%2Caps%2C256&sr=8-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","24,990",https://amezon.in//ZEBRONICS-Processor-15-6-Inch-Display-Midnight/dp/B0CJJ7YZMC/ref=sr_1_30?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg&dib_tag=se&keywords=laptop&qid=1723180014&sprefix=l%2Caps%2C256&sr=8-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","24,990",https://amezon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJJDFW6J/ref=sr_1_295?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.yAgIJjVGUl1MPJEup47VNTy2cWCzPcr3kzNRu5t3s18lUatVl6bkADhTfA7f3bYfCGWA9mnqiFY6ytOM4b_rB3gVaKf7RloN7sDGBBp0xzlfKKDttYQP-V3y7M7-JwhuXFJVRcIM96MwbBd8oUcMXMKSRkN28-XoyrrevdHiJzAhhvJqCkLuuvUGSTJ1wbenKaufwTtYG79UeY-bgCRd_z6Q6MGCKZ7fBgo8vlnMLAk.IJPul-JlmkfJnztlTBWRbXKhSgYN95IwwiEDL8wCfOk&dib_tag=se&keywords=laptop&qid=1723180250&sprefix=l%2Caps%2C256&sr=8-295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)  ","24,990",https://amezon.in//Chuwi-CoreBook-i5-1035G1-Keyboard-Bluetooth/dp/B0CNT6LD6W/ref=sr_1_34?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg&dib_tag=se&keywords=laptop&qid=1723180014&sprefix=l%2Caps%2C256&sr=8-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook Go 15, Intel Celeron N4500, 15.6""(39.62cm) FHD 16:9 60 Hz, Thin & Light Laptop (8GB RAM/512 SSD/Intel HD Graphics/Win 11/Office 2021/Fingerprint Sensor/Star Black/1.57 Kg),E510KA-EJ011WS  ","24,990",https://amezon.in//sspa/click?ie=UTF8&spc=MTo3OTE0NzI2OTA2OTE3MDExOjE3MjMxODAwMTQ6c3BfYnRmOjMwMDI2MTgwOTA2MzUzMjo6MDo6&url=%2FASUS-Vivobook-Intel-Celeron-39-62cm%2Fdp%2FB0D81DRTXQ%2Fref%3Dsr_1_38_sspa%3Fcrid%3D18GH7ZDODC7UD%26dib%3DeyJ2IjoiMSJ9.WHsPoHMUsU2nSOWwvHEpkmLIVCuaxr8NZMVRTX_X08v2l_w8cIL2cXxwmjDTGR_taMKSbq9BYaWMMIk18BkekyxX4o6wpZQLfS00BRLqapLIo3wsIcgXiM11KZYVI9N1O9_gMi6n9gqlvj20SSQZBNBd8tCUX8-piytYZTdGyEg8hwlxMA2d1mjkorN6Q1foLCOqexYr5Myo2kCmtlfbQhsFQozQHrH9e--c_MRnb7I.jaS9MTHxh32banzVPMv5MSVFtNZ0mE_LjQIJ-wFarAg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723180014%26sprefix%3Dl%252Caps%252C256%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS  ","24,990",https://amezon.in//ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_50?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.Wl2YvvwJ9n-DD7hVe_aJWEZMxFG-GMfUt1MOKfSvOwIOoQbuBc5aAY9fjCG_K8vWsBHP5z2EXjwV1lYkMfPj9GUHFaXUSYUnEQI1P9a6dkWutP40Lk-BwG8NXFNkke0Kt8qVP60YoSNti6Z79V0_l3jWVZX4yj_dSUr_fCY-FxyAdc7I4yrfCSVpv-XdLWLTGdaVtJdFaBjlU04kDPE_uNXJfvqKGXdbed_jq29DuRg.rA0Wf4Nm-3ajtpQnJe0QqdT1HGHFa8F-HblL01a-pYo&dib_tag=se&keywords=laptop&qid=1723180027&sprefix=l%2Caps%2C256&sr=8-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook Go 15, Intel Celeron N4500, 15.6""(39.62cm) FHD 16:9 60 Hz, Thin & Light Laptop (8GB RAM/512 SSD/Intel HD Graphics/Win 11/Office 2021/Fingerprint Sensor/Star Black/1.57 Kg),E510KA-EJ011WS  ","24,990",https://amezon.in//ASUS-Vivobook-Intel-Celeron-39-62cm/dp/B0D81DRTXQ/ref=sr_1_52?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.Wl2YvvwJ9n-DD7hVe_aJWEZMxFG-GMfUt1MOKfSvOwIOoQbuBc5aAY9fjCG_K8vWsBHP5z2EXjwV1lYkMfPj9GUHFaXUSYUnEQI1P9a6dkWutP40Lk-BwG8NXFNkke0Kt8qVP60YoSNti6Z79V0_l3jWVZX4yj_dSUr_fCY-FxyAdc7I4yrfCSVpv-XdLWLTGdaVtJdFaBjlU04kDPE_uNXJfvqKGXdbed_jq29DuRg.rA0Wf4Nm-3ajtpQnJe0QqdT1HGHFa8F-HblL01a-pYo&dib_tag=se&keywords=laptop&qid=1723180027&sprefix=l%2Caps%2C256&sr=8-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo V15 G2 Laptop, 15.6"" FHD Display, Free Microsoft Office 2021 with Lifetime License, Dual-core Intel Celeron N4500, 8GB RAM, 256GB SSD, Ethernet, 6.5 Hours Battery Life, Windows 11 , Black  ","24,449",https://amezon.in//Lenovo-Microsoft-Lifetime-Dual-core-Ethernet/dp/B0CR8VHCSV/ref=sr_1_36?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.Wl2YvvwJ9n-DD7hVe_aJWEZMxFG-GMfUt1MOKfSvOwIOoQbuBc5aAY9fjCG_K8vWsBHP5z2EXjwV1lYkMfPj9GUHFaXUSYUnEQI1P9a6dkWutP40Lk-BwG8NXFNkke0Kt8qVP60YoSNti6Z79V0_l3jWVZX4yj_dSUr_fCY-FxyAdc7I4yrfCSVpv-XdLWLTGdaVtJdFaBjlU04kDPE_uNXJfvqKGXdbed_jq29DuRg.rA0Wf4Nm-3ajtpQnJe0QqdT1HGHFa8F-HblL01a-pYo&dib_tag=se&keywords=laptop&qid=1723180027&sprefix=l%2Caps%2C256&sr=8-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP C640 10th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC + 16GB MicroSD Card | 14"" (35.6 cm) FHD | Chrome OS | WiFi | Bluetooth | Intel Integrated Graphics)  ","22,999",https://amezon.in//HP-Touchscreen-Bluetooth-Integrated-Graphics/dp/B0D5DKJHW7/ref=sr_1_78?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.ADRqTy06hdTuOos1h0zf1zO3MB1k_hP6fO1sHtrGf3jxFvn-eIsxRfxtob1sVyhqJKgQYhsj-i_Z66Xp2o-21yg4lwspfzJUCBWXDdhIbb2TH89VMPtvN3HeyW2bHcLkbc04O1PmLFige5SIOlOMsEM_up9snQisp_QETaPvsZ6s8NEHL2ohIQkQFsRRihX3UP9Bo5GZR3yuI6S3ly6_RGz1tGfoC1uwXUebmOZ4x-8.LkcuRa1Gpn1PYJaixmksjrcZ3tO91vHtfzres_xca4E&dib_tag=se&keywords=laptop&qid=1723180055&sprefix=l%2Caps%2C256&sr=8-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP [Windows 11 Home] 255 G8 Notebook, 15.6'' HD Display, AMD Athlon 3020e Processor, 8GB Memory, 256GB SSD, Wi-Fi, Bluetooth, Type-C Port, RJ-45 Port, Black  ","22,950",https://amezon.in//HP-255-G8-Processor-Bluetooth/dp/B0B6LCJ3FD/ref=sr_1_129?crid=18GH7ZDODC7UD&dib=eyJ2IjoiMSJ9.eRlnVeXjwRBpQAixk4gGLHzXtfGx7VgVVAMmmPdU1I_a-Zi6VfG1LhsCxqKYbwGsMxoS-6TjtJfaZ8IKCxbWZoPvssRbOY5mvJQK_UWSWGRzK8pKN1fO8IkVGATAWAMaGTymK8YNU9XomgeA0Ryp_761vgh2gPwL6ade-OMnhgs0dgr4g0-uiNSvCQ_I4Dl-YDLDLOz-Lt8WHrUQiVxzu2WMpuwwbUyqQJNDHoGRi4g.glT0vrDjd4ndWECsk_0LH1glE9Jc2ShYDjyPHIZNVkM&dib_tag=se&keywords=laptop&qid=1723180097&sprefix=l%2Caps%2C256&sr=8-129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
